source_file,endpoint,method,version_path,version_spec,service,provider,tags,deprecated,auth_scheme,schemas,schema_count,operation_id
ebay.com_sell-logistics.json,/shipment/create_from_shipping_quote,POST,,v1_beta.0.0,sell-logistics,ebay.com,shipment,0,oauth2,CreateShipmentFromQuoteRequest|Shipment,2,createFromShippingQuote
ebay.com_sell-logistics.json,/shipment/{shipmentId},GET,,v1_beta.0.0,sell-logistics,ebay.com,shipment,0,oauth2,Shipment,1,getShipment
ebay.com_sell-logistics.json,/shipment/{shipmentId}/cancel,POST,,v1_beta.0.0,sell-logistics,ebay.com,shipment,0,oauth2,Shipment,1,cancelShipment
ebay.com_sell-logistics.json,/shipment/{shipmentId}/download_label_file,GET,,v1_beta.0.0,sell-logistics,ebay.com,shipment,0,oauth2,,0,downloadLabelFile
ebay.com_sell-logistics.json,/shipping_quote,POST,,v1_beta.0.0,sell-logistics,ebay.com,shipping_quote,0,oauth2,ShippingQuote|ShippingQuoteRequest,2,createShippingQuote
ebay.com_sell-logistics.json,/shipping_quote/{shippingQuoteId},GET,,v1_beta.0.0,sell-logistics,ebay.com,shipping_quote,0,oauth2,ShippingQuote,1,getShippingQuote
api.ebay.com_sell-compliance.json,/listing_violation,GET,,1.4.1,sell-compliance,ebay.com,listing_violation,0,oauth2,PagedComplianceViolationCollection,1,getListingViolations
api.ebay.com_sell-compliance.json,/listing_violation_summary,GET,,1.4.1,sell-compliance,ebay.com,listing_violation_summary,0,oauth2,ComplianceSummary,1,getListingViolationsSummary
api.ebay.com_sell-compliance.json,/suppress_listing_violation,POST,,1.4.1,sell-compliance,ebay.com,listing_violation,0,oauth2,SuppressViolationRequest,1,suppressViolation
amazonaws.com_cloudhsm.json,/#X-Amz-Target=CloudHsmFrontendService.AddTagsToResource,POST,,2014-05-30,cloudhsm,amazonaws.com,,0,apiKey,AddTagsToResourceRequest|AddTagsToResourceResponse|CloudHsmInternalException|CloudHsmServiceException|InvalidRequestException,5,AddTagsToResource
amazonaws.com_cloudhsm.json,/#X-Amz-Target=CloudHsmFrontendService.CreateHapg,POST,,2014-05-30,cloudhsm,amazonaws.com,,0,apiKey,CloudHsmInternalException|CloudHsmServiceException|CreateHapgRequest|CreateHapgResponse|InvalidRequestException,5,CreateHapg
amazonaws.com_cloudhsm.json,/#X-Amz-Target=CloudHsmFrontendService.CreateHsm,POST,,2014-05-30,cloudhsm,amazonaws.com,,0,apiKey,CloudHsmInternalException|CloudHsmServiceException|CreateHsmRequest|CreateHsmResponse|InvalidRequestException,5,CreateHsm
amazonaws.com_cloudhsm.json,/#X-Amz-Target=CloudHsmFrontendService.CreateLunaClient,POST,,2014-05-30,cloudhsm,amazonaws.com,,0,apiKey,CloudHsmInternalException|CloudHsmServiceException|CreateLunaClientRequest|CreateLunaClientResponse|InvalidRequestException,5,CreateLunaClient
amazonaws.com_cloudhsm.json,/#X-Amz-Target=CloudHsmFrontendService.DeleteHapg,POST,,2014-05-30,cloudhsm,amazonaws.com,,0,apiKey,CloudHsmInternalException|CloudHsmServiceException|DeleteHapgRequest|DeleteHapgResponse|InvalidRequestException,5,DeleteHapg
amazonaws.com_cloudhsm.json,/#X-Amz-Target=CloudHsmFrontendService.DeleteHsm,POST,,2014-05-30,cloudhsm,amazonaws.com,,0,apiKey,CloudHsmInternalException|CloudHsmServiceException|DeleteHsmRequest|DeleteHsmResponse|InvalidRequestException,5,DeleteHsm
amazonaws.com_cloudhsm.json,/#X-Amz-Target=CloudHsmFrontendService.DeleteLunaClient,POST,,2014-05-30,cloudhsm,amazonaws.com,,0,apiKey,CloudHsmInternalException|CloudHsmServiceException|DeleteLunaClientRequest|DeleteLunaClientResponse|InvalidRequestException,5,DeleteLunaClient
amazonaws.com_cloudhsm.json,/#X-Amz-Target=CloudHsmFrontendService.DescribeHapg,POST,,2014-05-30,cloudhsm,amazonaws.com,,0,apiKey,CloudHsmInternalException|CloudHsmServiceException|DescribeHapgRequest|DescribeHapgResponse|InvalidRequestException,5,DescribeHapg
amazonaws.com_cloudhsm.json,/#X-Amz-Target=CloudHsmFrontendService.DescribeHsm,POST,,2014-05-30,cloudhsm,amazonaws.com,,0,apiKey,CloudHsmInternalException|CloudHsmServiceException|DescribeHsmRequest|DescribeHsmResponse|InvalidRequestException,5,DescribeHsm
amazonaws.com_cloudhsm.json,/#X-Amz-Target=CloudHsmFrontendService.DescribeLunaClient,POST,,2014-05-30,cloudhsm,amazonaws.com,,0,apiKey,CloudHsmInternalException|CloudHsmServiceException|DescribeLunaClientRequest|DescribeLunaClientResponse|InvalidRequestException,5,DescribeLunaClient
amazonaws.com_cloudhsm.json,/#X-Amz-Target=CloudHsmFrontendService.GetConfig,POST,,2014-05-30,cloudhsm,amazonaws.com,,0,apiKey,CloudHsmInternalException|CloudHsmServiceException|GetConfigRequest|GetConfigResponse|InvalidRequestException,5,GetConfig
amazonaws.com_cloudhsm.json,/#X-Amz-Target=CloudHsmFrontendService.ListAvailableZones,POST,,2014-05-30,cloudhsm,amazonaws.com,,0,apiKey,CloudHsmInternalException|CloudHsmServiceException|InvalidRequestException|ListAvailableZonesRequest|ListAvailableZonesResponse,5,ListAvailableZones
amazonaws.com_cloudhsm.json,/#X-Amz-Target=CloudHsmFrontendService.ListHapgs,POST,,2014-05-30,cloudhsm,amazonaws.com,,0,apiKey,CloudHsmInternalException|CloudHsmServiceException|InvalidRequestException|ListHapgsRequest|ListHapgsResponse,5,ListHapgs
amazonaws.com_cloudhsm.json,/#X-Amz-Target=CloudHsmFrontendService.ListHsms,POST,,2014-05-30,cloudhsm,amazonaws.com,,0,apiKey,CloudHsmInternalException|CloudHsmServiceException|InvalidRequestException|ListHsmsRequest|ListHsmsResponse,5,ListHsms
amazonaws.com_cloudhsm.json,/#X-Amz-Target=CloudHsmFrontendService.ListLunaClients,POST,,2014-05-30,cloudhsm,amazonaws.com,,0,apiKey,CloudHsmInternalException|CloudHsmServiceException|InvalidRequestException|ListLunaClientsRequest|ListLunaClientsResponse,5,ListLunaClients
amazonaws.com_cloudhsm.json,/#X-Amz-Target=CloudHsmFrontendService.ListTagsForResource,POST,,2014-05-30,cloudhsm,amazonaws.com,,0,apiKey,CloudHsmInternalException|CloudHsmServiceException|InvalidRequestException|ListTagsForResourceRequest|ListTagsForResourceResponse,5,ListTagsForResource
amazonaws.com_cloudhsm.json,/#X-Amz-Target=CloudHsmFrontendService.ModifyHapg,POST,,2014-05-30,cloudhsm,amazonaws.com,,0,apiKey,CloudHsmInternalException|CloudHsmServiceException|InvalidRequestException|ModifyHapgRequest|ModifyHapgResponse,5,ModifyHapg
amazonaws.com_cloudhsm.json,/#X-Amz-Target=CloudHsmFrontendService.ModifyHsm,POST,,2014-05-30,cloudhsm,amazonaws.com,,0,apiKey,CloudHsmInternalException|CloudHsmServiceException|InvalidRequestException|ModifyHsmRequest|ModifyHsmResponse,5,ModifyHsm
amazonaws.com_cloudhsm.json,/#X-Amz-Target=CloudHsmFrontendService.ModifyLunaClient,POST,,2014-05-30,cloudhsm,amazonaws.com,,0,apiKey,CloudHsmServiceException|ModifyLunaClientRequest|ModifyLunaClientResponse,3,ModifyLunaClient
amazonaws.com_cloudhsm.json,/#X-Amz-Target=CloudHsmFrontendService.RemoveTagsFromResource,POST,,2014-05-30,cloudhsm,amazonaws.com,,0,apiKey,CloudHsmInternalException|CloudHsmServiceException|InvalidRequestException|RemoveTagsFromResourceRequest|RemoveTagsFromResourceResponse,5,RemoveTagsFromResource
azure.com_managednetwork-managedNetwork.json,/providers/Microsoft.ManagedNetwork/operations,GET,,2019-06-01-preview,managednetwork-managedNetwork,azure.com,Operations,0,oauth2:implicit,ErrorResponse|OperationListResult,2,Operations_List
azure.com_managednetwork-managedNetwork.json,/subscriptions/{subscriptionId}/providers/Microsoft.ManagedNetwork/managedNetworks,GET,,2019-06-01-preview,managednetwork-managedNetwork,azure.com,ManagedNetworks,0,oauth2:implicit,ErrorResponse|ManagedNetworkListResult,2,ManagedNetworks_ListBySubscription
azure.com_managednetwork-managedNetwork.json,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ManagedNetwork/managedNetworks,GET,,2019-06-01-preview,managednetwork-managedNetwork,azure.com,ManagedNetworks,0,oauth2:implicit,ErrorResponse|ManagedNetworkListResult,2,ManagedNetworks_ListByResourceGroup
azure.com_managednetwork-managedNetwork.json,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ManagedNetwork/managedNetworks/{managedNetworkName},DELETE,,2019-06-01-preview,managednetwork-managedNetwork,azure.com,ManagedNetworks,0,oauth2:implicit,ErrorResponse,1,ManagedNetworks_Delete
azure.com_managednetwork-managedNetwork.json,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ManagedNetwork/managedNetworks/{managedNetworkName},GET,,2019-06-01-preview,managednetwork-managedNetwork,azure.com,ManagedNetworks,0,oauth2:implicit,ErrorResponse|ManagedNetwork,2,ManagedNetworks_Get
azure.com_managednetwork-managedNetwork.json,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ManagedNetwork/managedNetworks/{managedNetworkName},PATCH,,2019-06-01-preview,managednetwork-managedNetwork,azure.com,ManagedNetworks,0,oauth2:implicit,ErrorResponse|ManagedNetwork|ManagedNetworkUpdate,3,ManagedNetworks_Update
azure.com_managednetwork-managedNetwork.json,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ManagedNetwork/managedNetworks/{managedNetworkName},PUT,,2019-06-01-preview,managednetwork-managedNetwork,azure.com,ManagedNetworks,0,oauth2:implicit,ErrorResponse|ManagedNetwork,2,ManagedNetworks_CreateOrUpdate
azure.com_managednetwork-managedNetwork.json,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ManagedNetwork/managedNetworks/{managedNetworkName}/managedNetworkGroups,GET,,2019-06-01-preview,managednetwork-managedNetwork,azure.com,ManagedNetworkGroups,0,oauth2:implicit,ErrorResponse|ManagedNetworkGroupListResult,2,ManagedNetworkGroups_ListByManagedNetwork
azure.com_managednetwork-managedNetwork.json,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ManagedNetwork/managedNetworks/{managedNetworkName}/managedNetworkGroups/{managedNetworkGroupName},DELETE,,2019-06-01-preview,managednetwork-managedNetwork,azure.com,ManagedNetworkGroups,0,oauth2:implicit,ErrorResponse,1,ManagedNetworkGroups_Delete
azure.com_managednetwork-managedNetwork.json,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ManagedNetwork/managedNetworks/{managedNetworkName}/managedNetworkGroups/{managedNetworkGroupName},GET,,2019-06-01-preview,managednetwork-managedNetwork,azure.com,ManagedNetworkGroups,0,oauth2:implicit,ErrorResponse|ManagedNetworkGroup,2,ManagedNetworkGroups_Get
azure.com_managednetwork-managedNetwork.json,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ManagedNetwork/managedNetworks/{managedNetworkName}/managedNetworkGroups/{managedNetworkGroupName},PUT,,2019-06-01-preview,managednetwork-managedNetwork,azure.com,ManagedNetworkGroups,0,oauth2:implicit,ErrorResponse|ManagedNetworkGroup,2,ManagedNetworkGroups_CreateOrUpdate
azure.com_managednetwork-managedNetwork.json,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ManagedNetwork/managedNetworks/{managedNetworkName}/managedNetworkPeeringPolicies,GET,,2019-06-01-preview,managednetwork-managedNetwork,azure.com,ManagedNetworkPeeringPolicies,0,oauth2:implicit,ErrorResponse|ManagedNetworkPeeringPolicyListResult,2,ManagedNetworkPeeringPolicies_ListByManagedNetwork
azure.com_managednetwork-managedNetwork.json,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ManagedNetwork/managedNetworks/{managedNetworkName}/managedNetworkPeeringPolicies/{managedNetworkPeeringPolicyName},DELETE,,2019-06-01-preview,managednetwork-managedNetwork,azure.com,ManagedNetworkPeeringPolicies,0,oauth2:implicit,ErrorResponse,1,ManagedNetworkPeeringPolicies_Delete
azure.com_managednetwork-managedNetwork.json,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ManagedNetwork/managedNetworks/{managedNetworkName}/managedNetworkPeeringPolicies/{managedNetworkPeeringPolicyName},GET,,2019-06-01-preview,managednetwork-managedNetwork,azure.com,ManagedNetworkPeeringPolicies,0,oauth2:implicit,ErrorResponse|ManagedNetworkPeeringPolicy,2,ManagedNetworkPeeringPolicies_Get
azure.com_managednetwork-managedNetwork.json,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ManagedNetwork/managedNetworks/{managedNetworkName}/managedNetworkPeeringPolicies/{managedNetworkPeeringPolicyName},PUT,,2019-06-01-preview,managednetwork-managedNetwork,azure.com,ManagedNetworkPeeringPolicies,0,oauth2:implicit,ErrorResponse|ManagedNetworkPeeringPolicy,2,ManagedNetworkPeeringPolicies_CreateOrUpdate
azure.com_managednetwork-managedNetwork.json,/{scope}/providers/Microsoft.ManagedNetwork/scopeAssignments,GET,,2019-06-01-preview,managednetwork-managedNetwork,azure.com,ScopeAssignments,0,oauth2:implicit,ErrorResponse|ScopeAssignmentListResult,2,ScopeAssignments_List
azure.com_managednetwork-managedNetwork.json,/{scope}/providers/Microsoft.ManagedNetwork/scopeAssignments/{scopeAssignmentName},DELETE,,2019-06-01-preview,managednetwork-managedNetwork,azure.com,ScopeAssignments,0,oauth2:implicit,,0,ScopeAssignments_Delete
azure.com_managednetwork-managedNetwork.json,/{scope}/providers/Microsoft.ManagedNetwork/scopeAssignments/{scopeAssignmentName},GET,,2019-06-01-preview,managednetwork-managedNetwork,azure.com,ScopeAssignments,0,oauth2:implicit,ErrorResponse|ScopeAssignment,2,ScopeAssignments_Get
azure.com_managednetwork-managedNetwork.json,/{scope}/providers/Microsoft.ManagedNetwork/scopeAssignments/{scopeAssignmentName},PUT,,2019-06-01-preview,managednetwork-managedNetwork,azure.com,ScopeAssignments,0,oauth2:implicit,ErrorResponse|ScopeAssignment,2,ScopeAssignments_CreateOrUpdate
paypal_orders.json,/v2/checkout/orders,POST,2,2.32,Orders,,orders,0,oauth2,error|order|order_request,3,orders.create
paypal_orders.json,/v2/checkout/orders/{id},GET,2,2.32,Orders,,orders,0,oauth2,order,1,orders.get
paypal_orders.json,/v2/checkout/orders/{id},PATCH,2,2.32,Orders,,orders,0,oauth2,error|patch_request,2,orders.patch
paypal_orders.json,/v2/checkout/orders/{id}/confirm-payment-source,POST,2,2.32,Orders,,orders,0,oauth2,confirm_order_request|error|order,3,orders.confirm
paypal_orders.json,/v2/checkout/orders/{id}/authorize,POST,2,2.32,Orders,,orders,0,oauth2,error|order_authorize_request|order_authorize_response,3,orders.authorize
paypal_orders.json,/v2/checkout/orders/{id}/capture,POST,2,2.32,Orders,,orders,0,oauth2,error|order|order_capture_request,3,orders.capture
paypal_orders.json,/v2/checkout/orders/{id}/track,POST,2,2.32,Orders,,orders,0,oauth2,error|order|order_tracker_request,3,orders.track.create
paypal_orders.json,/v2/checkout/orders/{id}/trackers/{tracker_id},PATCH,2,2.32,Orders,,trackers,0,oauth2,error|patch_request,2,orders.trackers.patch
paypal_orders.json,/v2/checkout/orders/order-update-callback,POST,2,2.32,Orders,,externalcallback,0,oauth2,order_update_callback_error_response|order_update_callback_request|order_update_callback_response,3,server.callback
plaid.yaml,/asset_report/create,POST,,2020-09-14_1.688.6,The Plaid API,,plaid,0,apiKey,AssetReportCreateRequest|AssetReportCreateResponse|PlaidError,3,assetReportCreate
plaid.yaml,/asset_report/get,POST,,2020-09-14_1.688.6,The Plaid API,,plaid,0,apiKey,AssetReportGetRequest|AssetReportGetResponse|PlaidError,3,assetReportGet
plaid.yaml,/asset_report/pdf/get,POST,,2020-09-14_1.688.6,The Plaid API,,plaid,0,apiKey,AssetReportPDFGetRequest|AssetReportPDFGetResponse|PlaidError,3,assetReportPdfGet
plaid.yaml,/asset_report/refresh,POST,,2020-09-14_1.688.6,The Plaid API,,plaid,0,apiKey,AssetReportRefreshRequest|AssetReportRefreshResponse|PlaidError,3,assetReportRefresh
plaid.yaml,/asset_report/filter,POST,,2020-09-14_1.688.6,The Plaid API,,plaid,0,apiKey,AssetReportFilterRequest|AssetReportFilterResponse|PlaidError,3,assetReportFilter
plaid.yaml,/asset_report/remove,POST,,2020-09-14_1.688.6,The Plaid API,,plaid,0,apiKey,AssetReportRemoveRequest|AssetReportRemoveResponse|PlaidError,3,assetReportRemove
plaid.yaml,/asset_report/audit_copy/create,POST,,2020-09-14_1.688.6,The Plaid API,,plaid,0,apiKey,AssetReportAuditCopyCreateRequest|AssetReportAuditCopyCreateResponse|PlaidError,3,assetReportAuditCopyCreate
plaid.yaml,/asset_report/audit_copy/get,POST,,2020-09-14_1.688.6,The Plaid API,,plaid,0,apiKey,AssetReportAuditCopyGetRequest|AssetReportGetResponse|PlaidError,3,assetReportAuditCopyGet
plaid.yaml,/asset_report/audit_copy/pdf/get,POST,,2020-09-14_1.688.6,The Plaid API,,plaid,0,apiKey,AssetReportAuditCopyPdfGetRequest|AssetReportAuditCopyPdfGetResponse|PlaidError,3,assetReportAuditCopyPdfGet
plaid.yaml,/asset_report/audit_copy/remove,POST,,2020-09-14_1.688.6,The Plaid API,,plaid,0,apiKey,AssetReportAuditCopyRemoveRequest|AssetReportAuditCopyRemoveResponse|PlaidError,3,assetReportAuditCopyRemove
plaid.yaml,/cra/monitoring_insights/subscribe,POST,,2020-09-14_1.688.6,The Plaid API,,plaid,0,apiKey,CraMonitoringInsightsSubscribeRequest|CraMonitoringInsightsSubscribeResponse|PlaidError,3,craMonitoringInsightsSubscribe
plaid.yaml,/cra/monitoring_insights/unsubscribe,POST,,2020-09-14_1.688.6,The Plaid API,,plaid,0,apiKey,CraMonitoringInsightsUnsubscribeRequest|CraMonitoringInsightsUnsubscribeResponse|PlaidError,3,craMonitoringInsightsUnsubscribe
plaid.yaml,/cra/monitoring_insights/get,POST,,2020-09-14_1.688.6,The Plaid API,,plaid,0,apiKey,CraMonitoringInsightsGetRequest|CraMonitoringInsightsGetResponse|PlaidError,3,craMonitoringInsightsGet
plaid.yaml,/credit/audit_copy_token/update,POST,,2020-09-14_1.688.6,The Plaid API,,plaid,0,apiKey,CreditAuditCopyTokenUpdateRequest|CreditAuditCopyTokenUpdateResponse|PlaidError,3,creditAuditCopyTokenUpdate
plaid.yaml,/cra/partner_insights/get,POST,,2020-09-14_1.688.6,The Plaid API,,plaid,0,apiKey,CraPartnerInsightsGetRequest|CraPartnerInsightsGetResponse|PlaidError,3,craPartnerInsightsGet
plaid.yaml,/cra/check_report/income_insights/get,POST,,2020-09-14_1.688.6,The Plaid API,,plaid,0,apiKey,CraCheckReportIncomeInsightsGetRequest|CraCheckReportIncomeInsightsGetResponse|PlaidError,3,craCheckReportIncomeInsightsGet
plaid.yaml,/cra/check_report/base_report/get,POST,,2020-09-14_1.688.6,The Plaid API,,plaid,0,apiKey,CraCheckReportBaseReportGetRequest|CraCheckReportBaseReportGetResponse|PlaidError,3,craCheckReportBaseReportGet
plaid.yaml,/cra/check_report/pdf/get,POST,,2020-09-14_1.688.6,The Plaid API,,plaid,0,apiKey,CraCheckReportPDFGetRequest|CraCheckReportPDFGetResponse|PlaidError,3,craCheckReportPdfGet
plaid.yaml,/cra/check_report/create,POST,,2020-09-14_1.688.6,The Plaid API,,plaid,0,apiKey,CraCheckReportCreateRequest|CraCheckReportCreateResponse|PlaidError,3,craCheckReportCreate
plaid.yaml,/cra/check_report/partner_insights/get,POST,,2020-09-14_1.688.6,The Plaid API,,plaid,0,apiKey,CraCheckReportPartnerInsightsGetRequest|CraCheckReportPartnerInsightsGetResponse|PlaidError,3,craCheckReportPartnerInsightsGet
plaid.yaml,/cra/check_report/cashflow_insights/get,POST,,2020-09-14_1.688.6,The Plaid API,,plaid,0,apiKey,CraCheckReportCashflowInsightsGetRequest|CraCheckReportCashflowInsightsGetResponse|PlaidError,3,craCheckReportCashflowInsightsGet
plaid.yaml,/cra/check_report/lend_score/get,POST,,2020-09-14_1.688.6,The Plaid API,,plaid,0,apiKey,CraCheckReportLendScoreGetRequest|CraCheckReportLendScoreGetResponse|PlaidError,3,craCheckReportLendScoreGet
plaid.yaml,/cra/check_report/network_insights/get,POST,,2020-09-14_1.688.6,The Plaid API,,plaid,0,apiKey,CraCheckReportNetworkInsightsGetRequest|CraCheckReportNetworkInsightsGetResponse|PlaidError,3,craCheckReportNetworkInsightsGet
