endpoint_id,endpoint,method,service,version_path,auth_scheme,schema_count,deprecated_flag,tags,seed_source
1170,/v1/transfers/swift,GET,audit,1,http:basic|http:bearer,1,0,,stripe.json
1171,/v1/customers/{customerId}/preferences,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1172,/v2/cards/{cardId}/freeze,DELETE,payments,2,http:basic|http:bearer,1,0,,stripe.json
1173,/v1/rd/book,GET,cards,1,http:basic|http:bearer,2,0,,stripe.json
1174,/v1/beneficiaries,POST,loans,1,http:basic|http:bearer,1,0,,stripe.json
1175,/v1/customers/{customerId}/documents,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1176,/v1/kyc/verify,GET,cards,1,http:basic|http:bearer,1,0,,stripe.json
1177,/v1/fd/{depositId}/close,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1178,/v1/notifications/preferences,DELETE,loans,1,http:basic|http:bearer,2,0,,stripe.json
1179,/v2/upi/pay,GET,payments,2,http:basic|http:bearer,2,0,,stripe.json
1180,/v1/notifications/preferences,POST,payments,1,http:basic|http:bearer,2,0,,stripe.json
1181,/v2/upi/pay,DELETE,audit,2,http:basic|http:bearer,2,0,,stripe.json
1182,/v1/transfers/swift,GET,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1183,/v1/loans/eligibility,GET,wealth,1,http:basic|http:bearer,1,0,,stripe.json
1184,/v1/cards/{cardId}/limit,POST,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1185,/v1/upi/pay,DELETE,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1186,/v2/transfers/imps,GET,cards,2,http:basic|http:bearer,2,0,,stripe.json
1187,/v1/forex/book,GET,core-banking,1,http:basic|http:bearer,1,0,,stripe.json
1188,/v2/cards/{cardId}/freeze,GET,core-banking,2,http:basic|http:bearer,2,0,,stripe.json
1189,/v1/upi/collect,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1190,/v2/upi/pay,POST,audit,2,http:basic|http:bearer,2,0,,stripe.json
1191,/v1/upi/mandate,GET,kyc,1,http:basic|http:bearer,1,0,,stripe.json
1192,/v1/loans/{loanId}/repayment,GET,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1193,/v2/transfers/imps,GET,notifications,2,http:basic|http:bearer,1,0,,stripe.json
1194,/v1/transfers/neft,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1195,/v1/aa/fip/discover,GET,payments,1,http:basic|http:bearer,2,0,,stripe.json
1196,/v1/customers/{customerId}/documents,POST,payments,1,http:basic|http:bearer,2,0,,stripe.json
1197,/v1/kyc/video,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1198,/v1/loans/{loanId}/repayment,DELETE,cards,1,http:basic|http:bearer,2,0,,stripe.json
1199,/v1/cards/{cardId}/limit,GET,notifications,1,http:basic|http:bearer,1,0,,stripe.json
1200,/v1/upi/vpa/verify,GET,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1201,/v1/kyc/video,GET,kyc,1,http:basic|http:bearer,1,0,,stripe.json
1202,/v1/notifications/preferences,GET,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1203,/v1/loans/{loanId}/schedule,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1204,/v1/loans/{loanId}/schedule,GET,wealth,1,http:basic|http:bearer,1,0,,stripe.json
1205,/v1/fd/book,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1206,/v1/upi/vpa/verify,GET,audit,1,http:basic|http:bearer,2,0,,stripe.json
1207,/v1/transfers/rtgs,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1208,/v1/fd/{depositId}/close,GET,forex,1,http:basic|http:bearer,1,0,,stripe.json
1209,/v1/transfers/swift,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1210,/v1/accounts/{accountId}/transactions,GET,audit,1,http:basic|http:bearer,2,0,,stripe.json
1211,/v1/transfers/neft,GET,notifications,1,http:basic|http:bearer,1,0,,stripe.json
1212,/v2/cards/{cardId}/freeze,GET,kyc,2,http:basic|http:bearer,2,0,,stripe.json
1213,/v1/upi/vpa/verify,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1214,/v1/upi/mandate,GET,wealth,1,http:basic|http:bearer,1,0,,stripe.json
1215,/v1/upi/pay,POST,payments,1,http:basic|http:bearer,2,0,,stripe.json
1216,/v1/forex/quote,POST,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1217,/v1/kyc/aadhaar,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1218,/v1/kyc/pan,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1219,/v1/accounts/{accountId}/balance,GET,loans,1,http:basic|http:bearer,2,0,,stripe.json
1220,/v1/forex/book,GET,core-banking,1,http:basic|http:bearer,1,0,,stripe.json
1221,/v1/beneficiaries,GET,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1222,/v1/forex/book,GET,cards,1,http:basic|http:bearer,1,0,,stripe.json
1223,/v1/upi/pay,POST,forex,1,http:basic|http:bearer,2,0,,stripe.json
1224,/v1/kyc/aadhaar,GET,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1225,/v1/customers/{customerId}/documents,GET,cards,1,http:basic|http:bearer,1,0,,stripe.json
1226,/v1/transfers/swift,GET,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1227,/v1/upi/mandate,GET,kyc,1,http:basic|http:bearer,1,0,,stripe.json
1228,/v1/accounts/{accountId}/holds,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1229,/v1/upi/mandate,GET,audit,1,http:basic|http:bearer,2,0,,stripe.json
1230,/v3/upi/pay,POST,audit,3,http:basic|http:bearer,2,0,,stripe.json
1231,/v1/cards/{cardId}/limit,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1232,/v1/cards/{cardId}/freeze,POST,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1233,/v2/upi/pay,GET,wealth,2,http:basic|http:bearer,1,0,,stripe.json
1234,/v2/cards/{cardId}/freeze,GET,wealth,2,http:basic|http:bearer,2,0,,stripe.json
1235,/v1/transfers/imps,GET,audit,1,http:basic|http:bearer,1,0,,stripe.json
1236,/v1/upi/pay,GET,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1237,/v1/cards/{cardId}/freeze,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1238,/v1/upi/collect,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1239,/v1/cards/issue,GET,wealth,1,http:basic|http:bearer,1,0,,stripe.json
1240,/v1/customers/{customerId}/documents,POST,forex,1,http:basic|http:bearer,2,0,,stripe.json
1241,/v1/accounts/{accountId}/statement,DELETE,forex,1,http:basic|http:bearer,2,0,,stripe.json
1242,/v1/audit/logs,GET,loans,1,http:basic|http:bearer,2,0,,stripe.json
1243,/v1/customers/{customerId}/documents,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1244,/v1/aa/data,GET,aa-bridge,1,http:basic|http:bearer,1,0,,stripe.json
1245,/v1/loans/{loanId}/repayment,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1246,/v1/customers/{customerId}/preferences,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1247,/v3/accounts/{accountId}/balance,GET,cards,3,http:basic|http:bearer,1,0,,stripe.json
1248,/v1/aa/fip/discover,DELETE,forex,1,http:basic|http:bearer,2,0,,stripe.json
1249,/v1/accounts/{accountId}/holds,GET,cards,1,http:basic|http:bearer,2,0,,stripe.json
1250,/v1/accounts/{accountId}/transactions,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1251,/v3/upi/pay,POST,forex,3,http:basic|http:bearer,2,0,,stripe.json
1252,/v1/aa/fip/discover,POST,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1253,/v1/upi/mandate,POST,forex,1,http:basic|http:bearer,2,0,,stripe.json
1254,/v1/loans/{loanId}/repayment,GET,loans,1,http:basic|http:bearer,1,0,,stripe.json
1255,/v1/customers/{customerId}/documents,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1256,/v1/upi/collect,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1257,/v1/beneficiaries/{beneficiaryId},POST,payments,1,http:basic|http:bearer,2,0,,stripe.json
1258,/v2/accounts/{accountId}/balance,POST,wealth,2,http:basic|http:bearer,2,0,,stripe.json
1259,/v2/accounts/{accountId}/balance,POST,kyc,2,http:basic|http:bearer,2,0,,stripe.json
1260,/v1/fd/book,POST,payments,1,http:basic|http:bearer,2,0,,stripe.json
1261,/v1/kyc/verify,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1262,/v1/cards/{cardId}/limit,GET,wealth,1,http:basic|http:bearer,1,0,,stripe.json
1263,/v1/transfers/swift,GET,forex,1,http:basic|http:bearer,2,0,,stripe.json
1264,/v1/transfers/imps,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1265,/v1/aa/data,POST,wealth,1,http:basic|http:bearer,2,1,,stripe.json
1266,/v1/kyc/video,POST,cards,1,http:basic|http:bearer,2,1,,stripe.json
1267,/v1/customers/{customerId}/preferences,GET,aa-bridge,1,http:basic|http:bearer,1,0,,stripe.json
1268,/v1/fd/book,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1269,/v1/loans/apply,GET,audit,1,http:basic|http:bearer,2,0,,stripe.json
1270,/v1/accounts/{accountId}/holds,POST,forex,1,http:basic|http:bearer,2,0,,stripe.json
1271,/v1/cards/{cardId}/limit,GET,wealth,1,http:basic|http:bearer,1,0,,stripe.json
1272,/v1/kyc/verify,POST,forex,1,http:basic|http:bearer,2,0,,stripe.json
1273,/v1/upi/mandate,GET,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1274,/v1/transfers/rtgs,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1275,/v1/accounts/{accountId}/holds,GET,core-banking,1,http:basic|http:bearer,1,0,,stripe.json
1276,/v1/transfers/imps,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1277,/v1/cards/issue,GET,forex,1,http:basic|http:bearer,2,0,,stripe.json
1278,/v1/upi/pay,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1279,/v1/customers/{customerId}/preferences,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1280,/v1/upi/mandate,GET,kyc,1,http:basic|http:bearer,1,0,,stripe.json
1281,/v1/beneficiaries,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1282,/v1/loans/{loanId}/schedule,GET,audit,1,http:basic|http:bearer,2,0,,stripe.json
1283,/v1/aa/consent,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1284,/v1/loans/apply,GET,audit,1,http:basic|http:bearer,1,0,,stripe.json
1285,/v1/upi/vpa/verify,GET,audit,1,http:basic|http:bearer,2,0,,stripe.json
1286,/v1/transfers/rtgs,GET,payments,1,http:basic|http:bearer,2,0,,stripe.json
1287,/v1/transfers/neft,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1288,/v1/cards/{cardId}/limit,GET,core-banking,1,http:basic|http:bearer,1,0,,stripe.json
1289,/v1/loans/{loanId}/repayment,GET,loans,1,http:basic|http:bearer,2,0,,stripe.json
1290,/v1/audit/logs,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1291,/v1/loans/apply,GET,aa-bridge,1,http:basic|http:bearer,1,0,,stripe.json
1292,/v1/upi/pay,GET,forex,1,http:basic|http:bearer,2,0,,stripe.json
1293,/v1/aa/fip/discover,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1294,/v1/upi/collect,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1295,/v1/customers/{customerId}/profile,GET,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1296,/v1/transfers/swift,GET,core-banking,1,http:basic|http:bearer,1,0,,stripe.json
1297,/v1/fd/{depositId}/close,GET,audit,1,http:basic|http:bearer,2,0,,stripe.json
1298,/v1/upi/mandate,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1299,/v1/customers/{customerId}/documents,GET,notifications,1,http:basic|http:bearer,1,0,,stripe.json
1300,/v1/upi/mandate,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1301,/v1/cards/{cardId}/pin,GET,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1302,/v3/upi/pay,GET,aa-bridge,3,http:basic|http:bearer,1,0,,stripe.json
1303,/v1/beneficiaries/{beneficiaryId},GET,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1304,/v1/forex/book,GET,forex,1,http:basic|http:bearer,1,0,,stripe.json
1305,/v1/forex/quote,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1306,/v1/rd/book,GET,core-banking,1,http:basic|http:bearer,1,0,,stripe.json
1307,/v1/forex/quote,GET,cards,1,http:basic|http:bearer,2,0,,stripe.json
1308,/v1/transfers/neft,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1309,/v1/loans/{loanId}/repayment,GET,core-banking,1,http:basic|http:bearer,1,0,,stripe.json
1310,/v1/accounts/{accountId}/transactions,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1311,/v1/loans/apply,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1312,/v1/forex/book,POST,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1313,/v1/aa/consent,POST,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1314,/v1/audit/logs,POST,payments,1,http:basic|http:bearer,2,0,,stripe.json
1315,/v1/loans/eligibility,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1316,/v1/upi/collect,GET,payments,1,http:basic|http:bearer,1,0,,stripe.json
1317,/v1/upi/mandate,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1318,/v2/transfers/imps,GET,wealth,2,http:basic|http:bearer,2,0,,stripe.json
1319,/v1/fd/book,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1320,/v1/aa/data,GET,notifications,1,http:basic|http:bearer,1,0,,stripe.json
1321,/v1/cards/{cardId}/pin,GET,forex,1,http:basic|http:bearer,1,0,,stripe.json
1322,/v1/transfers/imps,POST,forex,1,http:basic|http:bearer,2,0,,stripe.json
1323,/v1/kyc/video,GET,cards,1,http:basic|http:bearer,2,0,,stripe.json
1324,/v1/loans/apply,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1325,/v1/notifications/preferences,GET,audit,1,http:basic|http:bearer,1,0,,stripe.json
1326,/v1/cards/issue,POST,payments,1,http:basic|http:bearer,2,0,,stripe.json
1327,/v1/beneficiaries/{beneficiaryId},GET,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1328,/v1/cards/{cardId}/pin,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1329,/v1/cards/issue,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1330,/v1/accounts/{accountId}/statement,GET,notifications,1,http:basic|http:bearer,1,0,,stripe.json
1331,/v1/fd/{depositId}/close,POST,forex,1,http:basic|http:bearer,2,0,,stripe.json
1332,/v1/accounts/{accountId}/transactions,GET,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1333,/v1/upi/mandate,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1334,/v1/upi/pay,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1335,/v1/accounts/{accountId}/holds,POST,payments,1,http:basic|http:bearer,2,0,,stripe.json
1336,/v3/upi/pay,POST,audit,3,http:basic|http:bearer,2,0,,stripe.json
1337,/v3/upi/pay,GET,forex,3,http:basic|http:bearer,2,0,,stripe.json
1338,/v1/cards/{cardId}/freeze,POST,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1339,/v1/cards/{cardId}/limit,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1340,/v1/transfers/rtgs,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1341,/v1/beneficiaries,POST,forex,1,http:basic|http:bearer,2,0,,stripe.json
1342,/v1/accounts/{accountId}/balance,POST,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1343,/v1/cards/{cardId}/limit,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1344,/v1/transfers/neft,GET,kyc,1,http:basic|http:bearer,1,0,,stripe.json
1345,/v2/upi/pay,POST,cards,2,http:basic|http:bearer,2,0,,stripe.json
1346,/v1/accounts/{accountId}/statement,GET,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1347,/v3/upi/pay,POST,audit,3,http:basic|http:bearer,2,0,,stripe.json
1348,/v1/transfers/swift,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1349,/v1/customers/{customerId}/preferences,POST,payments,1,http:basic|http:bearer,2,0,,stripe.json
1350,/v1/cards/{cardId}/pin,GET,forex,1,http:basic|http:bearer,1,0,,stripe.json
1351,/v1/customers/{customerId}/profile,POST,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1352,/v1/cards/{cardId}/pin,DELETE,forex,1,http:basic|http:bearer,2,0,,stripe.json
1353,/v1/beneficiaries,GET,loans,1,http:basic|http:bearer,2,0,,stripe.json
1354,/v1/kyc/aadhaar,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1355,/v1/kyc/verify,GET,forex,1,http:basic|http:bearer,1,0,,stripe.json
1356,/v1/cards/{cardId}/limit,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1357,/v1/notifications/preferences,GET,core-banking,1,http:basic|http:bearer,1,0,,stripe.json
1358,/v2/upi/pay,GET,audit,2,http:basic|http:bearer,2,0,,stripe.json
1359,/v1/accounts/{accountId}/statement,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1360,/v1/cards/{cardId}/limit,GET,wealth,1,http:basic|http:bearer,1,0,,stripe.json
1361,/v1/cards/{cardId}/limit,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1362,/v1/accounts/{accountId}/transactions,GET,forex,1,http:basic|http:bearer,1,0,,stripe.json
1363,/v1/loans/{loanId}/repayment,DELETE,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1364,/v2/upi/pay,GET,aa-bridge,2,http:basic|http:bearer,2,0,,stripe.json
1365,/v2/transfers/imps,POST,aa-bridge,2,http:basic|http:bearer,2,0,,stripe.json
1366,/v3/accounts/{accountId}/balance,GET,aa-bridge,3,http:basic|http:bearer,1,0,,stripe.json
1367,/v1/loans/{loanId}/repayment,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1368,/v1/loans/{loanId}/schedule,DELETE,loans,1,http:basic|http:bearer,2,0,,stripe.json
1369,/v1/loans/eligibility,GET,cards,1,http:basic|http:bearer,2,0,,stripe.json
1370,/v1/transfers/rtgs,GET,payments,1,http:basic|http:bearer,1,0,,stripe.json
1371,/v1/forex/book,POST,forex,1,http:basic|http:bearer,2,0,,stripe.json
1372,/v1/accounts/{accountId}/statement,GET,payments,1,http:basic|http:bearer,2,0,,stripe.json
1373,/v1/cards/{cardId}/freeze,POST,payments,1,http:basic|http:bearer,2,0,,stripe.json
1374,/v1/transfers/neft,GET,forex,1,http:basic|http:bearer,1,0,,stripe.json
1375,/v1/cards/{cardId}/freeze,POST,payments,1,http:basic|http:bearer,2,0,,stripe.json
1376,/v1/aa/data,GET,loans,1,http:basic|http:bearer,2,0,,stripe.json
1377,/v1/kyc/verify,POST,forex,1,http:basic|http:bearer,2,0,,stripe.json
1378,/v1/loans/apply,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1379,/v1/cards/issue,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1380,/v1/accounts/{accountId}/balance,GET,wealth,1,http:basic|http:bearer,1,0,,stripe.json
1381,/v1/customers/{customerId}/documents,POST,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1382,/v1/aa/consent,GET,loans,1,http:basic|http:bearer,1,0,,stripe.json
1383,/v1/rd/book,GET,aa-bridge,1,http:basic|http:bearer,1,0,,stripe.json
1384,/v1/cards/issue,GET,core-banking,1,http:basic|http:bearer,1,0,,stripe.json
1385,/v1/transfers/neft,GET,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1386,/v1/beneficiaries,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1387,/v2/cards/{cardId}/freeze,GET,loans,2,http:basic|http:bearer,1,0,,stripe.json
1388,/v1/accounts/{accountId}/balance,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1389,/v1/aa/fip/discover,DELETE,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1390,/v1/kyc/pan,GET,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1391,/v1/kyc/verify,GET,forex,1,http:basic|http:bearer,1,0,,stripe.json
1392,/v1/kyc/verify,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1393,/v1/fd/{depositId}/close,DELETE,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1394,/v1/audit/logs,GET,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1395,/v3/accounts/{accountId}/balance,POST,audit,3,http:basic|http:bearer,2,0,,stripe.json
1396,/v2/cards/{cardId}/freeze,GET,core-banking,2,http:basic|http:bearer,1,0,,stripe.json
1397,/v1/cards/{cardId}/pin,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1398,/v3/accounts/{accountId}/balance,GET,payments,3,http:basic|http:bearer,2,0,,stripe.json
1399,/v1/upi/collect,POST,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1400,/v1/upi/pay,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1401,/v1/forex/quote,GET,cards,1,http:basic|http:bearer,1,0,,stripe.json
1402,/v1/accounts/{accountId}/balance,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1403,/v1/customers/{customerId}/preferences,GET,loans,1,http:basic|http:bearer,2,0,,stripe.json
1404,/v1/fd/{depositId}/close,GET,aa-bridge,1,http:basic|http:bearer,1,0,,stripe.json
1405,/v1/forex/book,GET,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1406,/v1/accounts/{accountId}/statement,GET,wealth,1,http:basic|http:bearer,1,0,,stripe.json
1407,/v1/beneficiaries,GET,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1408,/v1/customers/{customerId}/documents,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1409,/v1/customers/{customerId}/documents,GET,aa-bridge,1,http:basic|http:bearer,1,0,,stripe.json
1410,/v1/accounts/{accountId}/transactions,GET,kyc,1,http:basic|http:bearer,1,0,,stripe.json
1411,/v1/cards/issue,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1412,/v1/rd/book,GET,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1413,/v1/fd/book,POST,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1414,/v1/transfers/rtgs,POST,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1415,/v1/forex/book,POST,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1416,/v1/customers/{customerId}/documents,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1417,/v2/transfers/imps,GET,kyc,2,http:basic|http:bearer,1,0,,stripe.json
1418,/v1/forex/quote,POST,payments,1,http:basic|http:bearer,2,0,,stripe.json
1419,/v1/aa/data,GET,forex,1,http:basic|http:bearer,2,0,,stripe.json
1420,/v2/upi/pay,POST,core-banking,2,http:basic|http:bearer,2,0,,stripe.json
1421,/v1/kyc/pan,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1422,/v1/accounts/{accountId}/transactions,GET,forex,1,http:basic|http:bearer,1,0,,stripe.json
1423,/v1/cards/{cardId}/pin,GET,loans,1,http:basic|http:bearer,2,0,,stripe.json
1424,/v1/kyc/video,POST,forex,1,http:basic|http:bearer,2,0,,stripe.json
1425,/v1/audit/logs,GET,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1426,/v1/cards/issue,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1427,/v1/fd/{depositId}/close,GET,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1428,/v1/customers/{customerId}/profile,GET,core-banking,1,http:basic|http:bearer,1,0,,stripe.json
1429,/v1/customers/{customerId}/preferences,GET,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1430,/v2/cards/{cardId}/freeze,POST,forex,2,http:basic|http:bearer,2,0,,stripe.json
1431,/v1/customers/{customerId}/profile,GET,cards,1,http:basic|http:bearer,1,0,,stripe.json
1432,/v1/aa/consent,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1433,/v1/forex/quote,DELETE,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1434,/v2/upi/pay,GET,kyc,2,http:basic|http:bearer,2,0,,stripe.json
1435,/v1/loans/{loanId}/repayment,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1436,/v1/aa/fip/discover,GET,forex,1,http:basic|http:bearer,1,0,,stripe.json
1437,/v1/kyc/pan,POST,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1438,/v1/transfers/neft,GET,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1439,/v1/beneficiaries/{beneficiaryId},POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1440,/v1/upi/pay,POST,payments,1,http:basic|http:bearer,2,0,,stripe.json
1441,/v1/aa/fip/discover,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1442,/v1/kyc/video,GET,audit,1,http:basic|http:bearer,1,0,,stripe.json
1443,/v1/accounts/{accountId}/holds,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1444,/v1/kyc/aadhaar,GET,wealth,1,http:basic|http:bearer,1,0,,stripe.json
1445,/v3/upi/pay,DELETE,audit,3,http:basic|http:bearer,2,0,,stripe.json
1446,/v1/transfers/rtgs,GET,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1447,/v1/transfers/rtgs,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1448,/v1/loans/{loanId}/schedule,DELETE,cards,1,http:basic|http:bearer,2,0,,stripe.json
1449,/v1/upi/collect,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1450,/v1/rd/book,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1451,/v1/accounts/{accountId}/balance,GET,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1452,/v1/loans/{loanId}/schedule,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1453,/v2/cards/{cardId}/freeze,GET,notifications,2,http:basic|http:bearer,2,0,,stripe.json
1454,/v1/rd/book,GET,core-banking,1,http:basic|http:bearer,1,0,,stripe.json
1455,/v1/kyc/video,GET,forex,1,http:basic|http:bearer,1,0,,stripe.json
1456,/v1/accounts/{accountId}/balance,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1457,/v1/upi/mandate,GET,audit,1,http:basic|http:bearer,2,0,,stripe.json
1458,/v1/rd/book,POST,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1459,/v1/upi/collect,GET,payments,1,http:basic|http:bearer,2,0,,stripe.json
1460,/v1/cards/{cardId}/limit,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1461,/v1/forex/book,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1462,/v1/fd/{depositId}/close,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1463,/v1/aa/consent,GET,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1464,/v1/loans/{loanId}/schedule,GET,payments,1,http:basic|http:bearer,1,0,,stripe.json
1465,/v1/customers/{customerId}/documents,GET,aa-bridge,1,http:basic|http:bearer,1,0,,stripe.json
