endpoint_id,endpoint,method,service,version_path,auth_scheme,schema_count,deprecated_flag,in_registry,last_seen_days,call_count_7d,auth_fail_rate_7d,p95_latency_ms,last_deploy_days,owner_present,runtime,runtime_version,cve_id,max_cvss,lifecycle_state,is_zombie,is_shadow,risk_score
161,/v1/aa/fip/discover,GET,audit,1,http:bearer,1,0,1,2,4090,0.0002,194,60,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,16.74
162,/v1/loans/{loanId}/schedule,GET,payments,1,oauth2:implicit,1,0,1,0,1006,0.0099,260,11,1,python,3.11,CVE-2024-0397,5.9,active,0,0,18.1
163,/v1/accounts/{accountId}/holds,GET,notifications,1,none,1,1,1,13,352,0.0403,173,586,1,springboot,2.5.0,CVE-2022-22965,9.8,deprecated,0,0,37.97
164,/v1/audit/logs,GET,core-banking,1,http:basic|http:bearer,1,0,1,1,5602,0.0172,334,27,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,20.77
165,/v1/upi/collect,GET,audit,1,http:bearer,1,0,1,1,1866,0.0193,127,51,1,python,3.9,CVE-2023-40217,5.3,active,0,0,13.95
166,/v1/kyc/video,GET,wealth,1,http:bearer,1,0,1,0,16445,0.0087,245,33,0,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,34.79
167,/v1/customers/{customerId}/documents,GET,notifications,1,http:bearer,1,0,1,0,5505,0.0102,98,33,1,dotnet,8.0,CVE-2024-30045,6.8,active,0,0,23.82
168,/v1/upi/pay,GET,wealth,1,oauth2:implicit,1,0,1,2,10179,0.0047,114,16,1,golang,1.19,CVE-2023-29406,6.5,active,0,0,12.12
169,/v1/loans/eligibility,GET,aa-bridge,1,none,1,0,1,2,5469,0.0342,1486,1376,0,golang,1.19,CVE-2023-29406,6.5,orphaned,1,0,70.6
170,/v1/aa/fip/discover,GET,core-banking,1,http:bearer,1,0,1,2,42639,0.0127,359,20,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,9.26
171,/v1/loans/eligibility,GET,aa-bridge,1,http:bearer,1,0,1,0,31231,0.0088,195,50,1,springboot,2.5.0,CVE-2022-22965,9.8,active,0,0,16.37
172,/v1/kyc/pan,GET,wealth,1,none,1,1,1,4,246,0.0226,158,557,1,springboot,2.7.18,CVE-2023-20860,7.5,deprecated,0,0,36.09
173,/v1/loans/{loanId}/schedule,GET,loans,1,none,1,1,1,13,56,0.0308,619,573,1,python,3.11,CVE-2024-0397,5.9,deprecated,0,0,35.47
174,/internal/kyc/video,GET,payments,1,none,0,0,0,0,3734,0.4636,1220,83,0,golang,1.19,CVE-2023-29406,6.5,orphaned,0,1,93.76
175,/v1/loans/apply,GET,payments,1,http:basic|http:bearer,1,0,1,0,30025,0.0021,215,220,1,nodejs,14.21,CVE-2023-30581,8.8,active,0,0,24.02
176,/internal/kyc/verify,GET,loans,1,none,0,0,0,2,3031,0.2491,629,49,0,nodejs,20.11,CVE-2024-21892,7.8,orphaned,0,1,86.12
177,/v1/beneficiaries/{beneficiaryId},GET,aa-bridge,1,http:bearer,1,0,1,2,42921,0.0067,208,6,1,python,3.7,CVE-2023-24329,7.5,active,0,0,22.6
178,/v1/forex/book,GET,wealth,1,http:bearer,1,0,1,2,39998,0.0175,210,5,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,11.63
179,/v1/fd/{depositId}/close,GET,kyc,1,http:bearer,1,0,1,2,46275,0.0132,106,38,1,springboot,2.7.18,CVE-2023-20860,7.5,active,0,0,29.51
180,/v1/accounts/{accountId}/transactions,GET,notifications,1,none,1,1,1,10,415,0.0164,230,54,1,python,3.11,CVE-2024-0397,5.9,deprecated,0,0,31.12
181,/v1/upi/collect,GET,forex,1,oauth2:implicit,1,0,1,1,20741,0.0036,149,21,1,python,3.9,CVE-2023-40217,5.3,active,0,0,6.67
182,/v1/beneficiaries/{beneficiaryId},GET,audit,1,apiKey,1,0,1,0,10654,0.0015,91,32,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,10.03
183,/v1/kyc/video,GET,cards,1,none,1,0,1,86,16,0.1993,515,697,0,dotnet,6.0,CVE-2024-21386,7.5,orphaned,0,0,62.35
184,/v1/accounts/{accountId}/balance,GET,loans,1,none,1,0,1,0,26631,0.055,1041,1111,0,nodejs,14.21,CVE-2023-30581,8.8,orphaned,1,0,78.68
185,/v1/beneficiaries/{beneficiaryId},GET,wealth,1,none,1,1,1,12,393,0.0392,339,424,1,dotnet,8.0,CVE-2024-30045,6.8,deprecated,0,0,37.98
186,/v2/cards/{cardId}/freeze,GET,kyc,2,none,1,0,1,0,15053,0.0743,1368,1267,0,nodejs,18.19,CVE-2024-22019,7.5,orphaned,1,0,80.34
187,/v1/customers/{customerId}/profile,POST,core-banking,1,oauth2,2,1,1,6,92,0.0408,719,321,1,springboot,2.5.0,CVE-2022-22965,9.8,deprecated,0,0,24.08
188,/v1/loans/eligibility,GET,core-banking,1,oauth2,1,1,1,13,200,0.0277,205,708,1,nodejs,18.19,CVE-2024-22019,7.5,deprecated,0,0,18.95
189,/v1/loans/apply,POST,core-banking,1,oauth2,1,0,1,0,18377,0.009,302,9,1,springboot,2.7.18,CVE-2023-20860,7.5,active,0,0,7.88
190,/internal/kyc/verify,GET,aa-bridge,1,none,0,0,0,3,3745,0.4539,104,53,1,nodejs,14.21,CVE-2023-30581,8.8,orphaned,0,1,79.05
191,/v2/transfers/imps,POST,core-banking,2,oauth2,2,0,1,0,2347,0.0064,90,53,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,20.67
192,/v1/upi/mandate,GET,kyc,1,oauth2,1,1,1,0,4255,0.043,1167,649,0,python,3.9,CVE-2023-40217,5.3,orphaned,1,0,54.88
193,/v1/forex/book,GET,kyc,1,oauth2,1,0,1,0,1745,0.0051,116,35,1,golang,1.19,CVE-2023-29406,6.5,active,0,0,7.33
194,/v1/transfers/neft,GET,wealth,1,oauth2,1,1,1,1,407,0.0144,408,304,0,golang,1.21,CVE-2024-24784,6.5,deprecated,0,0,32.48
195,/v1/cards/{cardId}/pin,POST,loans,1,oauth2,1,0,1,1,5058,0.0289,1223,73,0,nodejs,14.21,CVE-2023-30581,8.8,orphaned,1,0,56.41
196,/v3/upi/pay,POST,cards,3,apiKey,5,0,1,0,40792,0.0071,332,26,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,9.12
197,/v3/upi/pay,POST,core-banking,3,apiKey,5,0,1,1,4935,0.0191,318,32,1,python,3.11,CVE-2024-0397,5.9,active,0,0,13.65
198,/v1/cards/issue,POST,cards,1,apiKey,5,1,1,6,457,0.0235,750,576,1,nodejs,18.19,CVE-2024-22019,7.5,deprecated,0,0,21.99
199,/v1/aa/consent,POST,core-banking,1,apiKey,5,0,1,52,100,0.0669,693,577,0,dotnet,6.0,CVE-2024-21386,7.5,orphaned,0,0,32.73
200,/v1/kyc/video,POST,notifications,1,apiKey,5,1,1,0,4452,0.0482,893,723,0,golang,1.21,CVE-2024-24784,6.5,orphaned,1,0,58.95
201,/v1/forex/book,POST,cards,1,apiKey,5,0,1,87,23,0.2529,329,1302,1,springboot,2.5.0,CVE-2022-22965,9.8,orphaned,0,0,42.52
202,/v1/loans/eligibility,POST,loans,1,apiKey,5,1,1,0,13341,0.0947,1255,1180,0,python,3.11,CVE-2024-0397,5.9,orphaned,1,0,66.0
203,/v1/aa/data,POST,forex,1,apiKey,5,0,1,2,13024,0.0057,64,55,1,nodejs,18.19,CVE-2024-22019,7.5,active,0,0,21.05
204,/v1/aa/consent,POST,wealth,1,apiKey,5,0,1,1,29136,0.0178,265,57,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,9.99
205,/internal/accounts/{accountId}/balance,POST,cards,3,none,0,0,0,7,4125,0.2469,1113,34,0,dotnet,6.0,CVE-2024-21386,7.5,orphaned,0,1,80.53
206,/v1/upi/pay,POST,kyc,1,apiKey,5,0,1,0,36248,0.0059,92,5,1,nodejs,18.19,CVE-2024-22019,7.5,active,0,0,17.86
207,/v1/kyc/video,POST,cards,1,apiKey,5,0,1,2,47532,0.0085,393,28,1,springboot,2.5.0,CVE-2022-22965,9.8,active,0,0,22.79
208,/v1/customers/{customerId}/documents,POST,forex,1,apiKey,5,0,1,52,78,0.0203,762,482,0,python,3.11,CVE-2024-0397,5.9,orphaned,0,0,35.01
209,/v1/kyc/aadhaar,POST,core-banking,1,apiKey,5,0,1,2,8242,0.0962,492,1262,1,nodejs,14.21,CVE-2023-30581,8.8,orphaned,1,0,70.71
210,/v1/transfers/neft,POST,loans,1,apiKey,5,0,1,1,37674,0.0006,118,43,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,18.91
211,/v1/notifications/preferences,POST,loans,1,apiKey,5,0,1,0,38112,0.0028,227,25,1,nodejs,18.19,CVE-2024-22019,7.5,active,0,0,21.04
212,/v1/transfers/swift,POST,kyc,1,apiKey,5,0,1,0,2198,0.0147,295,33,1,python,3.11,CVE-2024-0397,5.9,active,0,0,17.49
213,/v1/loans/{loanId}/schedule,POST,kyc,1,apiKey,5,0,1,1,46639,0.0089,353,18,1,python,3.9,CVE-2023-40217,5.3,active,0,0,14.39
214,/v2/cards/{cardId}/freeze,POST,notifications,2,apiKey,3,0,1,0,5353,0.009,267,5,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,14.43
215,/v1/loans/{loanId}/schedule,POST,audit,1,apiKey,5,0,1,15,70,0.1855,814,687,0,dotnet,6.0,CVE-2024-21386,7.5,orphaned,0,0,48.08
216,/v1/upi/mandate,GET,loans,1,oauth2:implicit,2,1,1,12,195,0.0254,224,385,1,nodejs,14.21,CVE-2023-30581,8.8,deprecated,0,0,18.6
217,/v1/rd/book,GET,payments,1,oauth2:implicit,2,1,1,0,14825,0.0643,955,1322,0,python,3.11,CVE-2024-0397,5.9,orphaned,1,0,58.19
218,/v1/customers/{customerId}/preferences,GET,notifications,1,oauth2:implicit,2,0,1,0,13134,0.0519,1180,1441,0,python,3.7,CVE-2023-24329,7.5,orphaned,1,0,59.65
219,/v1/kyc/verify,DELETE,loans,1,oauth2:implicit,1,0,1,1,42596,0.0015,278,43,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,13.1
220,/v1/kyc/verify,GET,aa-bridge,1,oauth2:implicit,2,0,1,2,23964,0.067,464,1251,0,springboot,2.5.0,CVE-2022-22965,9.8,orphaned,1,0,78.85
221,/v1/aa/consent,PATCH,wealth,1,oauth2:implicit,3,1,1,4,94,0.0081,330,534,1,python,3.11,CVE-2024-0397,5.9,deprecated,0,0,8.13
222,/v1/beneficiaries,PUT,wealth,1,oauth2:implicit,2,0,1,0,11211,0.0357,1328,927,0,nodejs,18.19,CVE-2024-22019,7.5,orphaned,1,0,64.13
223,/v1/rd/book,GET,payments,1,oauth2:implicit,2,0,1,2,11551,0.0118,337,9,1,golang,1.19,CVE-2023-29406,6.5,active,0,0,5.5
224,/v1/audit/logs,DELETE,audit,1,oauth2:implicit,1,0,1,84,43,0.2606,1354,449,0,springboot,2.5.0,CVE-2022-22965,9.8,orphaned,0,0,47.15
225,/v1/beneficiaries/{beneficiaryId},GET,aa-bridge,1,oauth2:implicit,2,0,1,2,38299,0.0053,147,49,1,golang,1.19,CVE-2023-29406,6.5,active,0,0,19.15
226,/v1/accounts/{accountId}/holds,PUT,aa-bridge,1,oauth2:implicit,2,1,1,7,465,0.0314,396,489,1,dotnet,8.0,CVE-2024-30045,6.8,deprecated,0,0,20.07
227,/v1/loans/{loanId}/schedule,GET,payments,1,oauth2:implicit,2,1,1,1,12746,0.0563,322,688,0,python,3.9,CVE-2023-40217,5.3,orphaned,1,0,49.34
228,/v1/transfers/neft,DELETE,payments,1,oauth2:implicit,1,0,1,0,20985,0.0172,203,46,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,13.17
229,/internal/beneficiaries/{beneficiaryId},GET,payments,1,none,0,0,0,2,3085,0.306,267,40,0,springboot,2.7.18,CVE-2023-20860,7.5,orphaned,0,1,91.04
230,/v1/upi/collect,PUT,core-banking,1,oauth2:implicit,2,0,1,0,3816,0.0058,236,55,1,nodejs,14.21,CVE-2023-30581,8.8,active,0,0,14.73
231,/internal/transfers/neft,GET,aa-bridge,1,oauth2:implicit,0,0,0,2,2732,0.4735,690,24,0,python,3.9,CVE-2023-40217,5.3,orphaned,0,1,75.86
232,/v1/cards/{cardId}/limit,DELETE,forex,1,oauth2:implicit,0,0,1,1,33095,0.0005,241,32,1,nodejs,14.21,CVE-2023-30581,8.8,active,0,0,18.17
233,/v1/cards/{cardId}/freeze,GET,loans,1,oauth2:implicit,2,0,1,1,3688,0.001,293,38,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,10.16
234,/v1/aa/consent,PUT,payments,1,oauth2:implicit,2,0,1,43,68,0.052,420,1247,0,nodejs,18.19,CVE-2024-22019,7.5,orphaned,0,0,52.8
235,/v3/accounts/{accountId}/balance,POST,aa-bridge,3,oauth2,3,0,1,58,46,0.0613,304,763,0,nodejs,18.19,CVE-2024-22019,7.5,orphaned,0,0,43.25
236,/v1/fd/{depositId}/close,GET,loans,1,oauth2,1,0,1,2,30014,0.0153,183,52,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,4.01
237,/v1/transfers/rtgs,PATCH,notifications,1,oauth2,2,1,1,2,59,0.0197,447,554,1,nodejs,14.21,CVE-2023-30581,8.8,deprecated,0,0,24.86
238,/v3/upi/pay,POST,loans,3,oauth2,3,1,1,6,266,0.002,139,320,1,dotnet,8.0,CVE-2024-30045,6.8,deprecated,0,0,13.57
239,/v1/audit/logs,POST,audit,1,oauth2,3,0,1,1,10260,0.0121,303,8,1,golang,1.19,CVE-2023-29406,6.5,active,0,0,17.83
240,/v1/loans/{loanId}/schedule,POST,forex,1,oauth2,3,0,1,1,40902,0.0148,193,37,1,python,3.11,CVE-2024-0397,5.9,active,0,0,8.8
241,/v1/rd/book,POST,kyc,1,oauth2,3,1,1,11,298,0.015,117,557,1,springboot,2.7.18,CVE-2023-20860,7.5,deprecated,0,0,20.6
242,/internal/transfers/imps,PATCH,aa-bridge,2,none,0,0,0,4,268,0.3388,593,83,0,dotnet,8.0,CVE-2024-30045,6.8,orphaned,0,1,90.51
243,/v1/upi/mandate,POST,forex,1,oauth2,3,0,1,0,38741,0.0096,308,40,1,dotnet,8.0,CVE-2024-30045,6.8,active,0,0,18.71
244,/v1/loans/{loanId}/schedule,POST,notifications,1,apiKey,3,1,1,0,29924,0.0745,264,590,0,python,3.9,CVE-2023-40217,5.3,orphaned,1,0,48.48
245,/v3/upi/pay,POST,payments,3,apiKey,3,0,1,2,13862,0.0082,353,58,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,14.24
246,/v1/cards/{cardId}/limit,POST,audit,1,apiKey,3,0,1,24,66,0.1018,865,1344,0,nodejs,20.11,CVE-2024-21892,7.8,orphaned,0,0,42.3
247,/internal/upi/vpa/verify,POST,cards,1,apiKey,0,0,0,7,4417,0.2369,775,86,0,dotnet,6.0,CVE-2024-21386,7.5,orphaned,0,1,67.07
248,/v1/loans/apply,POST,wealth,1,apiKey,3,0,1,1,22990,0.0587,704,936,0,nodejs,14.21,CVE-2023-30581,8.8,orphaned,1,0,73.14
249,/internal/loans/eligibility,POST,notifications,1,apiKey,0,0,0,4,1748,0.3761,1051,40,0,python,3.11,CVE-2024-0397,5.9,orphaned,0,1,74.27
250,/v1/aa/data,POST,notifications,1,apiKey,3,0,1,1,12430,0.0297,1312,1142,0,python,3.7,CVE-2023-24329,7.5,orphaned,1,0,54.88
251,/internal/transfers/imps,POST,forex,2,none,0,0,0,2,2429,0.1168,211,44,0,golang,1.21,CVE-2024-24784,6.5,orphaned,0,1,82.7
252,/v1/loans/{loanId}/repayment,POST,notifications,1,apiKey,3,0,1,0,35796,0.0054,327,44,1,springboot,2.7.18,CVE-2023-20860,7.5,active,0,0,26.27
253,/v1/cards/{cardId}/limit,POST,notifications,1,apiKey,3,1,1,9,132,0.0121,785,411,1,springboot,2.5.0,CVE-2022-22965,9.8,deprecated,0,0,29.36
254,/v1/beneficiaries,POST,loans,1,apiKey,3,0,1,1,47512,0.0094,388,49,1,python,3.11,CVE-2024-0397,5.9,active,0,0,5.07
255,/internal/transfers/rtgs,POST,payments,1,apiKey,0,0,0,2,3383,0.3612,1024,61,0,dotnet,8.0,CVE-2024-30045,6.8,orphaned,0,1,71.24
256,/v3/accounts/{accountId}/balance,POST,core-banking,3,apiKey,3,0,1,2,4377,0.0182,85,41,1,python,3.11,CVE-2024-0397,5.9,active,0,0,19.27
257,/v1/rd/book,POST,audit,1,apiKey,3,0,1,11,22,0.1545,1915,725,0,springboot,2.5.0,CVE-2022-22965,9.8,orphaned,0,0,44.49
258,/internal/fd/{depositId}/close,POST,kyc,1,none,0,0,1,6,4108,0.1745,642,4,0,nodejs,20.11,CVE-2024-21892,7.8,orphaned,0,1,54.84
259,/internal/kyc/video,POST,kyc,1,none,0,0,0,7,1149,0.4404,1008,34,0,springboot,2.7.18,CVE-2023-20860,7.5,orphaned,0,1,96.83
260,/v2/transfers/imps,POST,aa-bridge,2,apiKey,3,0,1,89,32,0.2296,228,1055,0,golang,1.19,CVE-2023-29406,6.5,orphaned,0,0,42.55
261,/v2/transfers/imps,POST,audit,2,apiKey,3,0,1,31,22,0.2027,1508,1195,0,python,3.11,CVE-2024-0397,5.9,orphaned,0,0,44.61
262,/v1/upi/collect,POST,aa-bridge,1,apiKey,3,0,1,1,44360,0.0019,111,30,1,nodejs,14.21,CVE-2023-30581,8.8,active,0,0,1.77
263,/v2/transfers/imps,POST,wealth,2,apiKey,3,0,1,1,15935,0.0089,176,21,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,10.44
264,/v1/upi/pay,POST,payments,1,apiKey,3,1,1,4,344,0.018,341,243,1,python,3.9,CVE-2023-40217,5.3,deprecated,0,0,12.49
265,/v3/accounts/{accountId}/balance,POST,loans,3,apiKey,3,0,1,1,45462,0.0101,400,49,1,springboot,2.7.18,CVE-2023-20860,7.5,active,0,0,9.66
266,/v1/aa/consent,POST,audit,1,apiKey,3,1,1,4,198,0.0307,324,316,1,python,3.9,CVE-2023-40217,5.3,deprecated,0,0,23.15
267,/v1/accounts/{accountId}/balance,POST,wealth,1,apiKey,3,0,1,84,47,0.154,1324,1329,0,dotnet,8.0,CVE-2024-30045,6.8,orphaned,0,0,37.61
268,/v1/rd/book,POST,cards,1,apiKey,3,0,1,34,97,0.1119,1745,532,0,python,3.11,CVE-2024-0397,5.9,orphaned,0,0,34.4
269,/v1/loans/{loanId}/repayment,POST,audit,1,apiKey,3,0,1,16,72,0.0781,1897,1486,0,nodejs,14.21,CVE-2023-30581,8.8,orphaned,0,0,46.38
270,/v1/accounts/{accountId}/statement,POST,wealth,1,apiKey,3,1,1,2,13745,0.0164,632,632,1,golang,1.19,CVE-2023-29406,6.5,deprecated,0,0,27.18
271,/v1/transfers/imps,POST,cards,1,apiKey,3,0,1,2,29695,0.0162,272,8,1,python,3.9,CVE-2023-40217,5.3,active,0,0,4.15
272,/v1/forex/quote,POST,loans,1,apiKey,3,1,1,8,246,0.0336,415,202,1,springboot,2.5.0,CVE-2022-22965,9.8,deprecated,0,0,28.78
273,/v1/fd/{depositId}/close,POST,notifications,1,apiKey,3,0,1,81,9,0.0613,905,495,0,springboot,2.5.0,CVE-2022-22965,9.8,orphaned,0,0,42.05
274,/internal/notifications/preferences,POST,loans,1,apiKey,0,0,0,1,3917,0.1127,887,23,0,dotnet,8.0,CVE-2024-30045,6.8,orphaned,0,1,58.43
275,/v1/accounts/{accountId}/statement,POST,cards,1,apiKey,3,0,1,60,47,0.2982,983,1283,0,python,3.7,CVE-2023-24329,7.5,orphaned,0,0,54.24
276,/v1/loans/{loanId}/schedule,POST,audit,1,apiKey,3,0,1,2,43871,0.0175,108,41,1,springboot,2.7.18,CVE-2023-20860,7.5,active,0,0,17.11
277,/v1/aa/data,POST,wealth,1,apiKey,3,0,1,2,162,0.0106,154,53,1,python,3.9,CVE-2023-40217,5.3,active,0,0,8.55
278,/v1/customers/{customerId}/documents,POST,forex,1,apiKey,3,0,1,76,54,0.183,1886,835,0,nodejs,20.11,CVE-2024-21892,7.8,orphaned,0,0,46.62
279,/v1/forex/quote,POST,cards,1,apiKey,3,0,1,0,48015,0.0153,56,51,1,golang,1.19,CVE-2023-29406,6.5,active,0,0,12.2
280,/v1/kyc/verify,POST,audit,1,apiKey,3,0,1,0,10886,0.0365,406,433,0,golang,1.21,CVE-2024-24784,6.5,orphaned,1,0,54.36
281,/v1/loans/{loanId}/repayment,POST,kyc,1,apiKey,3,0,1,2,3399,0.008,159,34,1,dotnet,8.0,CVE-2024-30045,6.8,active,0,0,17.57
282,/v1/upi/mandate,POST,wealth,1,apiKey,3,0,1,2,19457,0.0047,334,20,1,dotnet,8.0,CVE-2024-30045,6.8,active,0,0,21.92
283,/v1/cards/issue,POST,cards,1,apiKey,3,0,1,48,30,0.1254,493,1432,0,nodejs,18.19,CVE-2024-22019,7.5,orphaned,0,0,38.83
284,/v1/upi/pay,POST,wealth,1,apiKey,3,0,1,2,39275,0.0176,129,40,1,python,3.11,CVE-2024-0397,5.9,active,0,0,23.57
285,/v1/cards/{cardId}/freeze,POST,kyc,1,apiKey,3,0,1,1,42660,0.0134,308,20,1,python,3.7,CVE-2023-24329,7.5,active,0,0,5.98
286,/v2/transfers/imps,POST,aa-bridge,2,apiKey,3,0,1,1,12550,0.0151,282,15,1,nodejs,18.19,CVE-2024-22019,7.5,active,0,0,15.0
287,/v1/kyc/pan,POST,aa-bridge,1,apiKey,3,1,1,0,29403,0.057,318,1210,0,python,3.11,CVE-2024-0397,5.9,orphaned,1,0,62.02
288,/v2/transfers/imps,POST,payments,2,apiKey,3,0,1,1,13825,0.0066,80,59,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,17.86
289,/v1/rd/book,POST,audit,1,apiKey,3,0,1,2,12983,0.001,233,43,1,springboot,2.5.0,CVE-2022-22965,9.8,active,0,0,16.96
290,/v1/accounts/{accountId}/transactions,POST,loans,1,apiKey,3,1,1,0,29366,0.0809,1344,809,0,nodejs,20.11,CVE-2024-21892,7.8,orphaned,1,0,60.89
291,/internal/kyc/pan,POST,cards,1,apiKey,0,0,0,3,1606,0.4848,290,61,0,dotnet,6.0,CVE-2024-21386,7.5,orphaned,0,1,77.54
292,/v3/accounts/{accountId}/balance,POST,audit,3,apiKey,3,0,1,0,36681,0.0064,184,24,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,10.55
293,/v1/upi/pay,POST,forex,1,apiKey,3,0,1,1,24069,0.1642,294,29,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,26.71
294,/internal/kyc/aadhaar,POST,forex,1,none,0,0,0,5,2613,0.2656,1202,28,0,springboot,2.5.0,CVE-2022-22965,9.8,orphaned,0,1,92.29
295,/internal/cards/{cardId}/limit,POST,loans,1,none,0,0,0,6,2468,0.161,725,29,0,nodejs,14.21,CVE-2023-30581,8.8,orphaned,0,1,80.87
296,/v1/transfers/imps,POST,kyc,1,apiKey,3,0,1,50,32,0.2408,1200,1369,0,dotnet,6.0,CVE-2024-21386,7.5,orphaned,0,0,54.13
297,/v1/customers/{customerId}/preferences,POST,cards,1,apiKey,3,0,1,0,7586,0.0776,1200,741,0,python,3.11,CVE-2024-0397,5.9,orphaned,1,0,58.85
298,/internal/loans/{loanId}/repayment,POST,cards,1,none,0,0,0,0,658,0.4781,1418,6,0,python,3.7,CVE-2023-24329,7.5,orphaned,0,1,98.25
299,/v1/customers/{customerId}/preferences,POST,cards,1,apiKey,3,1,1,1,372,0.0076,323,697,1,springboot,2.5.0,CVE-2022-22965,9.8,deprecated,0,0,30.02
300,/v3/upi/pay,POST,loans,3,apiKey,3,1,1,10,488,0.0308,594,70,1,python,3.7,CVE-2023-24329,7.5,deprecated,0,0,12.79
301,/v1/transfers/swift,POST,payments,1,apiKey,3,0,1,2,47829,0.0055,186,1,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,12.43
302,/v3/accounts/{accountId}/balance,POST,forex,3,apiKey,3,0,1,29,13,0.2795,1273,669,0,golang,1.19,CVE-2023-29406,6.5,orphaned,0,0,49.61
303,/v1/kyc/video,POST,forex,1,apiKey,3,1,1,13,191,0.0134,506,260,1,python,3.7,CVE-2023-24329,7.5,deprecated,0,0,21.19
304,/v1/upi/collect,POST,payments,1,apiKey,3,0,1,0,46194,0.0045,390,52,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,13.6
305,/internal/audit/logs,POST,forex,1,none,0,0,0,0,815,0.2621,822,70,0,golang,1.21,CVE-2024-24784,6.5,orphaned,0,1,84.77
306,/v1/fd/book,POST,kyc,1,apiKey,3,0,1,1,28936,0.0129,209,36,1,springboot,2.7.18,CVE-2023-20860,7.5,active,0,0,22.26
307,/v1/loans/apply,POST,payments,1,apiKey,3,0,1,0,10528,0.0369,1360,1338,0,springboot,2.7.18,CVE-2023-20860,7.5,orphaned,1,0,58.52
308,/v1/fd/book,POST,notifications,1,apiKey,3,0,1,2,37430,0.0132,131,59,1,springboot,2.5.0,CVE-2022-22965,9.8,active,0,0,23.45
309,/internal/notifications/preferences,POST,wealth,1,apiKey,0,0,0,2,3312,0.4715,662,20,0,golang,1.19,CVE-2023-29406,6.5,orphaned,0,1,76.05
310,/v1/forex/book,POST,notifications,1,apiKey,3,0,1,2,22240,0.0077,111,50,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,14.72
311,/v1/accounts/{accountId}/statement,POST,wealth,1,apiKey,3,0,1,2,23166,0.0011,263,14,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,21.28
312,/v1/audit/logs,POST,core-banking,1,apiKey,3,1,1,9,498,0.0298,434,210,1,dotnet,8.0,CVE-2024-30045,6.8,deprecated,0,0,21.02
313,/internal/aa/fip/discover,POST,kyc,1,none,0,0,0,7,1918,0.2423,818,55,0,golang,1.19,CVE-2023-29406,6.5,orphaned,0,1,87.31
314,/v1/loans/{loanId}/schedule,POST,forex,1,apiKey,3,0,1,2,19857,0.016,77,5,1,python,3.7,CVE-2023-24329,7.5,active,0,0,22.22
315,/v3/accounts/{accountId}/balance,POST,loans,3,apiKey,3,0,1,88,19,0.2349,848,1103,1,nodejs,18.19,CVE-2024-22019,7.5,orphaned,0,0,34.5
316,/v1/cards/{cardId}/freeze,POST,loans,1,apiKey,3,0,1,1,7199,0.0027,135,27,1,python,3.11,CVE-2024-0397,5.9,active,0,0,15.59
317,/v1/rd/book,POST,cards,1,apiKey,3,1,1,1,23,0.0045,667,275,1,dotnet,8.0,CVE-2024-30045,6.8,deprecated,0,0,14.98
318,/v1/loans/{loanId}/schedule,POST,audit,1,apiKey,3,0,1,1,1308,0.0058,238,713,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,21.18
319,/v3/upi/pay,POST,forex,3,apiKey,3,0,1,28,17,0.1172,749,1374,0,springboot,3.2.0,CVE-2024-22243,6.1,orphaned,0,0,41.24
320,/v1/forex/quote,POST,notifications,1,apiKey,3,0,1,1,20144,0.0097,79,23,1,nodejs,14.21,CVE-2023-30581,8.8,active,0,0,18.7
321,/v1/cards/{cardId}/freeze,POST,core-banking,1,apiKey,3,0,1,70,76,0.2042,1137,584,0,springboot,2.5.0,CVE-2022-22965,9.8,orphaned,0,0,51.58
322,/internal/accounts/{accountId}/balance,POST,kyc,3,apiKey,0,0,0,5,3162,0.4216,724,56,0,golang,1.21,CVE-2024-24784,6.5,orphaned,0,1,71.33
323,/v1/fd/book,POST,kyc,1,apiKey,2,0,1,1,40032,0.0189,142,30,1,python,3.7,CVE-2023-24329,7.5,active,0,0,26.52
